Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN003976,CUST03976,9/28/2023,Purchase,905.2,Debit Card,Success,Online,M672
TXN003977,CUST03977,2/29/2024,Refund,380.97,Credit Card,Success,Online,M756
TXN003978,CUST03978,4/22/2024,Purchase,554.37,Credit Card,Failed,In-store,M203
TXN003979,CUST03979,7/1/2024,Purchase,60.07,Credit Card,Failed,In-store,M589
TXN003980,CUST03980,6/10/2024,Purchase,431.86,Credit Card,Success,In-store,M993
TXN003981,CUST03981,7/30/2024,Purchase,834.04,Credit Card,Success,Online,M334
TXN003982,CUST03982,12/30/2024,Purchase,807.59,UPI,Success,Online,M944
TXN003983,CUST03983,4/29/2023,Refund,232.08,Debit Card,Failed,Online,M427
TXN003984,CUST03984,10/13/2024,Purchase,233.82,Credit Card,Success,In-store,M573
TXN003985,CUST03985,8/15/2024,Purchase,819.13,Debit Card,Success,Online,M722
TXN003986,CUST03986,6/26/2024,Purchase,931.09,Cash,Success,Online,M228
TXN003987,CUST03987,3/7/2025,Purchase,104.41,Debit Card,Success,In-store,M221
TXN003988,CUST03988,8/21/2024,Purchase,455.56,Cash,Success,Online,M834
TXN003989,CUST03989,9/21/2023,Purchase,344.08,Debit Card,Success,Online,M224
TXN003990,CUST03990,12/2/2023,Purchase,871.98,Credit Card,Success,In-store,M497
TXN003991,CUST03991,10/12/2023,Refund,92.69,Debit Card,Success,Online,M239
TXN003992,CUST03992,3/26/2024,Purchase,219.01,UPI,Success,In-store,M447
TXN003993,CUST03993,5/11/2024,Purchase,754.94,Debit Card,Success,Online,M125
TXN003994,CUST03994,3/13/2024,Purchase,60.78,Debit Card,Success,Online,M502
TXN003995,CUST03995,9/16/2024,Purchase,497.61,UPI,Success,Online,M814
TXN003996,CUST03996,1/26/2024,Purchase,447.69,Cash,Success,Online,M930
TXN003997,CUST03997,1/20/2024,Purchase,341.06,Cash,Success,Online,M701
TXN003998,CUST03998,1/25/2025,Purchase,400.63,Credit Card,Success,In-store,M670
TXN003999,CUST03999,5/27/2024,Purchase,534.64,UPI,Success,Online,M727
TXN004000,CUST04000,9/21/2024,Purchase,169.75,UPI,Success,Online,M292
TXN004001,CUST04001,11/5/2023,Purchase,576.28,Debit Card,Success,Online,M997
TXN004002,CUST04002,11/30/2023,Purchase,807.38,Debit Card,Success,Online,M479
TXN004003,CUST04003,10/11/2023,Purchase,762.56,UPI,Success,Online,M868
TXN004004,CUST04004,11/27/2023,Purchase,162.36,Credit Card,Success,In-store,M369
TXN004005,CUST04005,8/15/2023,Purchase,157.76,UPI,Success,Online,M502
TXN004006,CUST04006,7/3/2023,Purchase,275.49,Credit Card,Success,Online,M409
TXN004007,CUST04007,12/14/2024,Purchase,367.46,Cash,Success,Online,M510
TXN004008,CUST04008,7/17/2023,Purchase,414.37,UPI,Success,Online,M313
TXN004009,CUST04009,3/26/2024,Purchase,682.9,UPI,Success,Online,M939
TXN004010,CUST04010,3/17/2025,Purchase,66.11,Cash,Success,In-store,M706
TXN004011,CUST04011,6/18/2023,Purchase,44.33,Debit Card,Success,Online,M647
TXN004012,CUST04012,1/9/2024,Purchase,397.99,UPI,Success,Online,M810
TXN004013,CUST04013,3/11/2024,Purchase,700.19,Cash,Success,Online,M710
TXN004014,CUST04014,9/17/2024,Refund,201.5,Cash,Success,Online,M558
TXN004015,CUST04015,3/17/2025,Purchase,645.09,UPI,Success,Online,M115
TXN004016,CUST04016,12/5/2024,Purchase,267.23,Debit Card,Success,Online,M204
TXN004017,CUST04017,4/7/2024,Purchase,887.23,Credit Card,Success,Online,M403
TXN004018,CUST04018,9/14/2023,Refund,896.73,Debit Card,Success,Online,M778
TXN004019,CUST04019,3/19/2024,Purchase,304.31,UPI,Success,In-store,M743
TXN004020,CUST04020,1/31/2025,Purchase,237.69,Cash,Failed,In-store,M761
TXN004021,CUST04021,11/21/2024,Purchase,417.19,Credit Card,Success,Online,M435
TXN004022,CUST04022,6/14/2023,Purchase,248.13,Debit Card,Success,In-store,M469
TXN004023,CUST04023,4/22/2024,Purchase,675.66,Cash,Success,In-store,M597
TXN004024,CUST04024,11/12/2023,Purchase,827.8,Cash,Success,Online,M105
TXN004025,CUST04025,6/4/2024,Purchase,676.36,Cash,Success,Online,M967
TXN004026,CUST04026,9/15/2023,Purchase,826.11,Cash,Success,Online,M994
TXN004027,CUST04027,4/16/2024,Purchase,403.02,UPI,Success,Online,M336
TXN004028,CUST04028,8/5/2024,Purchase,164.75,UPI,Success,Online,M713
TXN004029,CUST04029,1/27/2025,Purchase,740.57,Cash,Success,In-store,M834
TXN004030,CUST04030,12/2/2024,Purchase,366.87,Cash,Failed,Online,M343
TXN004031,CUST04031,12/4/2024,Purchase,674.56,Debit Card,Failed,Online,M356
TXN004032,CUST04032,9/6/2024,Purchase,277.94,UPI,Success,Online,M777
TXN004033,CUST04033,10/24/2023,Purchase,90.42,UPI,Success,Online,M235
TXN004034,CUST04034,6/3/2023,Purchase,992.66,Debit Card,Success,Online,M586
TXN004035,CUST04035,1/11/2024,Purchase,164.64,Cash,Success,In-store,M812
TXN004036,CUST04036,7/2/2024,Purchase,988.54,Cash,Failed,Online,M960
TXN004037,CUST04037,6/12/2024,Purchase,977.51,Cash,Success,Online,M201
TXN004038,CUST04038,4/13/2025,Refund,795.88,UPI,Success,Online,M841
TXN004039,CUST04039,6/27/2023,Purchase,662.83,Credit Card,Success,Online,M653
TXN004040,CUST04040,2/9/2024,Purchase,582.03,Debit Card,Success,Online,M504
TXN004041,CUST04041,7/28/2023,Purchase,867.44,Debit Card,Success,Online,M507
TXN004042,CUST04042,7/26/2024,Purchase,296.55,Cash,Success,Online,M865
TXN004043,CUST04043,6/21/2024,Refund,473,UPI,Success,Online,M697
TXN004044,CUST04044,12/27/2023,Purchase,623.2,Debit Card,Success,In-store,M254
TXN004045,CUST04045,7/20/2023,Purchase,417.08,UPI,Success,Online,M470
TXN004046,CUST04046,9/20/2024,Purchase,433.21,UPI,Success,Online,M429
TXN004047,CUST04047,1/24/2025,Purchase,336.98,UPI,Success,In-store,M229
TXN004048,CUST04048,7/10/2024,Purchase,568.59,Cash,Success,Online,M718
TXN004049,CUST04049,6/4/2023,Purchase,852.07,Credit Card,Success,In-store,M953
TXN004050,CUST04050,12/26/2023,Purchase,209.51,Debit Card,Success,In-store,M972
TXN004051,CUST04051,2/3/2024,Purchase,935.09,Cash,Success,In-store,M764
TXN004052,CUST04052,8/16/2023,Purchase,692.2,Debit Card,Success,In-store,M156
TXN004053,CUST04053,4/14/2024,Purchase,825.04,Debit Card,Success,Online,M437
TXN004054,CUST04054,6/14/2023,Purchase,560.63,Cash,Success,Online,M124
TXN004055,CUST04055,8/17/2023,Purchase,781.72,Credit Card,Success,Online,M736
TXN004056,CUST04056,7/22/2024,Purchase,26.04,Credit Card,Success,Online,M277
TXN004057,CUST04057,12/11/2024,Purchase,820.2,UPI,Success,Online,M498
TXN004058,CUST04058,9/4/2024,Purchase,49.74,Debit Card,Success,In-store,M154
TXN004059,CUST04059,3/29/2024,Purchase,891.01,Debit Card,Success,Online,M107
TXN004060,CUST04060,4/24/2023,Purchase,992.04,Cash,Success,Online,M149
TXN004061,CUST04061,12/12/2024,Purchase,301.13,Credit Card,Success,In-store,M782
TXN004062,CUST04062,9/25/2023,Refund,218.22,UPI,Success,Online,M182
TXN004063,CUST04063,1/23/2025,Purchase,767.71,Debit Card,Success,Online,M902
TXN004064,CUST04064,6/3/2024,Purchase,260.5,Debit Card,Success,Online,M915
TXN004065,CUST04065,9/21/2023,Purchase,866.91,Debit Card,Success,In-store,M938
TXN004066,CUST04066,4/5/2024,Refund,111.81,UPI,Success,Online,M213
TXN004067,CUST04067,1/21/2025,Purchase,134.7,UPI,Success,Online,M783
TXN004068,CUST04068,9/30/2024,Purchase,979.36,Debit Card,Success,In-store,M889
TXN004069,CUST04069,10/24/2023,Purchase,677.1,UPI,Success,Online,M867
TXN004070,CUST04070,6/4/2023,Purchase,848.42,Cash,Success,Online,M156
TXN004071,CUST04071,6/12/2023,Purchase,331.09,Debit Card,Failed,Online,M185
TXN004072,CUST04072,1/23/2024,Purchase,679.72,Cash,Success,Online,M937
TXN004073,CUST04073,2/27/2024,Purchase,598.3,UPI,Success,In-store,M434
TXN004074,CUST04074,1/8/2025,Purchase,607.12,UPI,Success,Online,M534
TXN004075,CUST04075,4/10/2025,Purchase,685.71,Cash,Success,Online,M175
TXN004076,CUST04076,12/16/2023,Purchase,579.61,Debit Card,Success,Online,M525
TXN004077,CUST04077,10/13/2024,Purchase,434.77,Cash,Success,Online,M172
TXN004078,CUST04078,12/20/2024,Purchase,283.16,Credit Card,Success,In-store,M966
TXN004079,CUST04079,5/30/2023,Purchase,770.9,UPI,Success,In-store,M699
TXN004080,CUST04080,4/20/2023,Purchase,234.01,Credit Card,Success,In-store,M570
TXN004081,CUST04081,7/2/2023,Purchase,695.43,Cash,Success,In-store,M297
TXN004082,CUST04082,3/13/2025,Purchase,241,Debit Card,Success,In-store,M675
TXN004083,CUST04083,11/4/2024,Purchase,629.08,Credit Card,Failed,Online,M364
TXN004084,CUST04084,6/25/2024,Purchase,749.61,Credit Card,Success,Online,M906
TXN004085,CUST04085,2/22/2024,Purchase,226.53,UPI,Failed,In-store,M358
TXN004086,CUST04086,3/24/2025,Purchase,69.34,Cash,Failed,Online,M889
TXN004087,CUST04087,9/17/2024,Purchase,139.66,Debit Card,Success,Online,M864
TXN004088,CUST04088,6/24/2023,Purchase,609.94,Cash,Success,Online,M738
TXN004089,CUST04089,8/11/2023,Refund,850.95,Credit Card,Success,In-store,M741
TXN004090,CUST04090,8/4/2023,Purchase,54.55,Cash,Success,Online,M626
TXN004091,CUST04091,3/17/2025,Purchase,736.81,Credit Card,Success,Online,M183
TXN004092,CUST04092,4/3/2024,Purchase,347.91,Cash,Success,Online,M242
TXN004093,CUST04093,10/2/2023,Refund,483.74,UPI,Success,Online,M189
TXN004094,CUST04094,7/13/2024,Refund,929.57,Credit Card,Success,Online,M975
TXN004095,CUST04095,6/17/2023,Purchase,338.65,Credit Card,Success,Online,M336
TXN004096,CUST04096,5/1/2023,Purchase,470.68,Cash,Success,Online,M101
TXN004097,CUST04097,11/30/2023,Purchase,23.55,Debit Card,Success,In-store,M148
TXN004098,CUST04098,5/3/2024,Purchase,90.78,Cash,Success,Online,M788
TXN004099,CUST04099,11/2/2023,Refund,266.01,Cash,Success,In-store,M857
TXN004100,CUST04100,2/6/2024,Purchase,37.57,Debit Card,Success,Online,M669
TXN004101,CUST04101,1/11/2024,Purchase,635.06,UPI,Success,Online,M624
TXN004102,CUST04102,10/11/2023,Purchase,432.13,Credit Card,Success,Online,M243
TXN004103,CUST04103,3/23/2025,Purchase,552.66,Credit Card,Failed,Online,M770
TXN004104,CUST04104,8/9/2024,Purchase,182.9,Credit Card,Success,In-store,M882
TXN004105,CUST04105,8/13/2023,Purchase,302.97,UPI,Success,In-store,M297
TXN004106,CUST04106,2/18/2024,Purchase,667.19,Debit Card,Success,Online,M643
TXN004107,CUST04107,12/5/2024,Purchase,965.65,Cash,Success,Online,M974
TXN004108,CUST04108,12/23/2024,Purchase,59.91,Cash,Success,Online,M410
TXN004109,CUST04109,10/7/2023,Purchase,891.48,Credit Card,Success,Online,M781
TXN004110,CUST04110,5/12/2023,Purchase,581.11,UPI,Success,Online,M484
TXN004111,CUST04111,5/15/2023,Purchase,568.28,UPI,Success,Online,M952
TXN004112,CUST04112,6/8/2023,Refund,505.28,UPI,Success,In-store,M686
TXN004113,CUST04113,4/19/2023,Purchase,78.7,Credit Card,Success,In-store,M739
TXN004114,CUST04114,3/7/2024,Purchase,98.98,Credit Card,Success,In-store,M152
TXN004115,CUST04115,5/19/2024,Purchase,604.9,UPI,Failed,Online,M882
TXN004116,CUST04116,9/5/2024,Purchase,347.55,UPI,Success,Online,M796
TXN004117,CUST04117,1/27/2024,Purchase,918.1,UPI,Success,In-store,M803
TXN004118,CUST04118,8/12/2024,Refund,412.52,UPI,Success,In-store,M825
TXN004119,CUST04119,9/8/2023,Purchase,151.85,Credit Card,Failed,In-store,M939
TXN004120,CUST04120,10/13/2024,Purchase,717.57,Debit Card,Success,Online,M674
TXN004121,CUST04121,3/20/2025,Purchase,300.42,Credit Card,Success,In-store,M973
TXN004122,CUST04122,11/9/2024,Purchase,530.22,UPI,Success,In-store,M514
TXN004123,CUST04123,1/26/2024,Purchase,700.85,UPI,Success,Online,M589
TXN004124,CUST04124,6/13/2023,Purchase,901.26,Debit Card,Success,Online,M230
TXN004125,CUST04125,8/4/2024,Purchase,794.27,Credit Card,Success,In-store,M301
TXN004126,CUST04126,12/22/2024,Purchase,679.6,Cash,Success,Online,M790
TXN004127,CUST04127,4/2/2025,Purchase,682.84,Debit Card,Success,Online,M323
TXN004128,CUST04128,10/29/2023,Purchase,946.47,Credit Card,Success,In-store,M175
TXN004129,CUST04129,1/2/2024,Purchase,302.87,UPI,Success,Online,M162
TXN004130,CUST04130,10/12/2023,Purchase,11.1,Debit Card,Success,Online,M370
TXN004131,CUST04131,8/2/2024,Purchase,279.24,Debit Card,Success,Online,M781
TXN004132,CUST04132,1/9/2024,Purchase,225.71,Credit Card,Success,Online,M368
TXN004133,CUST04133,1/24/2024,Refund,665.22,UPI,Success,In-store,M641
TXN004134,CUST04134,12/26/2023,Purchase,637.37,Cash,Success,Online,M227
TXN004135,CUST04135,7/29/2023,Purchase,597.53,UPI,Success,Online,M605
TXN004136,CUST04136,1/18/2025,Purchase,26.08,Cash,Success,In-store,M792
TXN004137,CUST04137,1/1/2025,Purchase,731.49,UPI,Success,Online,M577
TXN004138,CUST04138,11/22/2024,Purchase,330.3,UPI,Success,Online,M743
TXN004139,CUST04139,4/15/2025,Purchase,668.41,UPI,Success,In-store,M350
TXN004140,CUST04140,3/11/2024,Purchase,561.01,Credit Card,Success,Online,M743
TXN004141,CUST04141,8/15/2023,Purchase,349.3,Debit Card,Success,Online,M522
TXN004142,CUST04142,8/8/2023,Purchase,143.23,Cash,Success,Online,M976
TXN004143,CUST04143,12/8/2024,Purchase,103.47,Cash,Success,In-store,M471
TXN004144,CUST04144,6/11/2024,Purchase,833.2,Credit Card,Success,Online,M424
TXN004145,CUST04145,5/5/2023,Purchase,919.21,UPI,Success,Online,M842
TXN004146,CUST04146,9/28/2024,Purchase,653.29,UPI,Success,Online,M529
TXN004147,CUST04147,10/23/2024,Purchase,112.4,Debit Card,Success,Online,M171
TXN004148,CUST04148,7/19/2024,Purchase,408.01,Debit Card,Success,In-store,M720
TXN004149,CUST04149,11/5/2024,Purchase,731.65,Debit Card,Success,Online,M241
TXN004150,CUST04150,1/14/2025,Purchase,782.02,UPI,Success,Online,M229
TXN004151,CUST04151,1/31/2024,Purchase,127.04,Credit Card,Success,Online,M173
TXN004152,CUST04152,2/17/2024,Purchase,10.03,Cash,Success,Online,M890
TXN004153,CUST04153,9/6/2024,Refund,715.02,UPI,Success,In-store,M643
TXN004154,CUST04154,7/23/2024,Refund,363.03,Credit Card,Success,Online,M660
TXN004155,CUST04155,8/17/2024,Purchase,261.94,Credit Card,Success,In-store,M239
TXN004156,CUST04156,3/9/2024,Purchase,22.77,Cash,Success,Online,M999
TXN004157,CUST04157,4/11/2025,Purchase,544.9,UPI,Success,Online,M243
TXN004158,CUST04158,11/5/2024,Purchase,852.64,Cash,Success,In-store,M121
TXN004159,CUST04159,7/29/2024,Purchase,958.06,Credit Card,Success,Online,M520
TXN004160,CUST04160,4/14/2024,Purchase,570.09,UPI,Success,In-store,M318
TXN004161,CUST04161,10/31/2024,Purchase,519.32,Credit Card,Success,Online,M868
TXN004162,CUST04162,7/30/2023,Purchase,94.21,Cash,Failed,Online,M183
TXN004163,CUST04163,5/18/2023,Refund,553.38,UPI,Success,Online,M638
TXN004164,CUST04164,6/2/2024,Purchase,386.18,Debit Card,Success,Online,M844
TXN004165,CUST04165,4/4/2024,Purchase,611.06,UPI,Success,In-store,M507
TXN004166,CUST04166,5/31/2024,Purchase,394.84,Debit Card,Success,Online,M941
TXN004167,CUST04167,6/16/2023,Purchase,247.9,Cash,Success,Online,M394
TXN004168,CUST04168,5/14/2023,Purchase,104.02,Credit Card,Success,Online,M224
TXN004169,CUST04169,2/27/2025,Purchase,321.77,Credit Card,Success,Online,M592
TXN004170,CUST04170,1/17/2024,Purchase,105.68,Debit Card,Success,Online,M493
TXN004171,CUST04171,5/31/2024,Refund,185.13,Credit Card,Success,Online,M164
TXN004172,CUST04172,5/2/2023,Purchase,987.46,Debit Card,Success,Online,M753
TXN004173,CUST04173,9/8/2023,Purchase,449.66,UPI,Success,Online,M744
TXN004174,CUST04174,2/27/2024,Refund,536.55,UPI,Success,Online,M742
TXN004175,CUST04175,11/12/2023,Purchase,874.88,Cash,Success,Online,M835
TXN004176,CUST04176,3/1/2025,Purchase,995.61,Debit Card,Success,In-store,M328
TXN004177,CUST04177,3/14/2024,Purchase,586.89,UPI,Success,In-store,M948
TXN004178,CUST04178,8/17/2024,Purchase,814.35,UPI,Success,In-store,M129
TXN004179,CUST04179,6/9/2023,Purchase,333.67,UPI,Success,In-store,M259
TXN004180,CUST04180,11/1/2024,Refund,312.69,Credit Card,Success,Online,M294
TXN004181,CUST04181,10/22/2023,Refund,408.68,UPI,Success,Online,M523
TXN004182,CUST04182,1/23/2025,Purchase,675.78,Cash,Success,Online,M368
TXN004183,CUST04183,6/7/2023,Purchase,685.37,Cash,Success,Online,M882
TXN004184,CUST04184,2/16/2024,Purchase,322.09,Credit Card,Success,Online,M219
TXN004185,CUST04185,8/30/2023,Purchase,141.88,Credit Card,Success,Online,M806
TXN004186,CUST04186,4/1/2024,Purchase,636.07,Debit Card,Success,Online,M742
TXN004187,CUST04187,3/14/2024,Purchase,137.04,UPI,Success,Online,M546
TXN004188,CUST04188,7/30/2023,Purchase,582.71,Cash,Success,Online,M722
TXN004189,CUST04189,9/13/2023,Purchase,696.49,Debit Card,Success,Online,M344
TXN004190,CUST04190,7/22/2024,Purchase,703.61,Cash,Success,Online,M533
TXN004191,CUST04191,7/17/2024,Purchase,755.94,Credit Card,Success,Online,M618
TXN004192,CUST04192,10/5/2024,Purchase,874.13,UPI,Success,Online,M293
TXN004193,CUST04193,8/18/2023,Purchase,504.96,Debit Card,Success,Online,M424
TXN004194,CUST04194,10/20/2023,Purchase,732.95,Debit Card,Success,Online,M740
TXN004195,CUST04195,11/25/2023,Purchase,622.98,UPI,Success,Online,M724
TXN004196,CUST04196,4/12/2025,Purchase,194.77,Debit Card,Success,Online,M705
TXN004197,CUST04197,9/30/2024,Purchase,35.43,UPI,Success,Online,M167
TXN004198,CUST04198,1/4/2025,Purchase,291.7,Credit Card,Success,In-store,M523
TXN004199,CUST04199,12/13/2024,Purchase,448.6,Debit Card,Success,Online,M967
TXN004200,CUST04200,7/16/2023,Purchase,620.93,UPI,Success,Online,M573
TXN004201,CUST04201,5/30/2023,Purchase,851.46,Credit Card,Failed,Online,M544
TXN004202,CUST04202,6/23/2023,Purchase,204.28,Debit Card,Success,Online,M380
TXN004203,CUST04203,11/29/2024,Purchase,134.29,Debit Card,Success,Online,M115
TXN004204,CUST04204,8/21/2024,Purchase,963.85,Credit Card,Success,Online,M956
TXN004205,CUST04205,8/7/2023,Purchase,116.96,Debit Card,Success,Online,M349
TXN004206,CUST04206,3/18/2024,Purchase,483.71,Debit Card,Success,Online,M250
TXN004207,CUST04207,6/28/2023,Purchase,589.71,Credit Card,Success,Online,M330
TXN004208,CUST04208,3/29/2024,Purchase,545.96,Cash,Success,Online,M900
TXN004209,CUST04209,11/16/2023,Refund,95.17,Credit Card,Success,In-store,M691
TXN004210,CUST04210,7/11/2024,Purchase,66.46,Debit Card,Success,Online,M782
TXN004211,CUST04211,4/12/2024,Refund,114.43,Debit Card,Failed,Online,M169
TXN004212,CUST04212,2/16/2024,Purchase,589.73,Credit Card,Success,Online,M830
TXN004213,CUST04213,11/18/2023,Purchase,548.9,UPI,Success,Online,M685
TXN004214,CUST04214,1/18/2025,Purchase,241.4,Debit Card,Success,Online,M851
TXN004215,CUST04215,12/15/2023,Purchase,641.4,Cash,Success,In-store,M333
TXN004216,CUST04216,6/6/2024,Purchase,821.87,UPI,Success,Online,M774
TXN004217,CUST04217,4/7/2025,Purchase,51.16,UPI,Success,In-store,M283
TXN004218,CUST04218,9/9/2024,Purchase,503.15,Cash,Success,Online,M451
TXN004219,CUST04219,2/3/2025,Refund,692.42,UPI,Success,In-store,M243
TXN004220,CUST04220,3/19/2025,Purchase,259.79,Debit Card,Success,Online,M907
TXN004221,CUST04221,3/10/2024,Purchase,314.69,Credit Card,Success,Online,M646
TXN004222,CUST04222,9/20/2023,Purchase,617.5,Debit Card,Success,Online,M252
TXN004223,CUST04223,2/24/2025,Purchase,898.96,Debit Card,Success,In-store,M750
TXN004224,CUST04224,6/28/2024,Purchase,811.83,UPI,Success,In-store,M924
TXN004225,CUST04225,4/4/2024,Purchase,587.3,Credit Card,Success,Online,M511
TXN004226,CUST04226,2/14/2024,Purchase,732.92,Credit Card,Success,Online,M924
TXN004227,CUST04227,1/22/2024,Purchase,371.17,UPI,Success,Online,M565
TXN004228,CUST04228,5/10/2024,Purchase,644.56,Credit Card,Success,Online,M204
TXN004229,CUST04229,3/2/2024,Purchase,471.52,Debit Card,Success,Online,M279
TXN004230,CUST04230,3/25/2024,Purchase,198.04,UPI,Success,Online,M489
TXN004231,CUST04231,8/23/2024,Purchase,704.72,Cash,Success,Online,M716
TXN004232,CUST04232,7/7/2024,Refund,560.9,Cash,Success,Online,M346
TXN004233,CUST04233,6/19/2024,Refund,365.04,UPI,Success,In-store,M572
TXN004234,CUST04234,8/24/2023,Purchase,912.23,UPI,Success,Online,M697
TXN004235,CUST04235,7/2/2023,Purchase,30.72,Cash,Success,Online,M366
TXN004236,CUST04236,9/14/2023,Purchase,322.62,Cash,Failed,In-store,M719
TXN004237,CUST04237,4/23/2024,Purchase,66.31,Cash,Success,Online,M966
TXN004238,CUST04238,8/25/2023,Purchase,768.86,Debit Card,Success,Online,M739
TXN004239,CUST04239,4/23/2023,Purchase,705.09,Cash,Success,Online,M681
TXN004240,CUST04240,1/6/2025,Purchase,338.04,Debit Card,Failed,Online,M428
TXN004241,CUST04241,4/10/2025,Purchase,678.91,UPI,Success,Online,M965
TXN004242,CUST04242,5/5/2024,Purchase,401.98,UPI,Success,Online,M980
TXN004243,CUST04243,8/27/2024,Purchase,758.69,Credit Card,Success,In-store,M269
TXN004244,CUST04244,11/21/2024,Purchase,459.64,UPI,Success,Online,M290
TXN004245,CUST04245,6/8/2023,Purchase,418.16,Debit Card,Success,In-store,M420
TXN004246,CUST04246,5/30/2024,Purchase,935.38,Cash,Failed,Online,M289
